X,Y,PA_ID,BL_ID,avg amp %BL ,avg brd %BL,avg mam %BL,avg rep %BL ,avg amp %PA,avg brd %PA,avg mam %PA,avg rep %PA,avg bior amp BL,avg bior brd BL,avg bior mam BL,avg bior rep BL,avg bior amp PA,avg bior brd PA,avg bior mam PA,avg bior rep PA
"1,828,518.16","1,692,185.81",627.00,627.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,905,187.96","1,611,642.05",628.00,628.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,276,826.23","1,139,225.22",629.00,629.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,504,517.20","1,006,202.06",630.00,630.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,365,576.20","1,028,299.51",631.00,631.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,516,056.08","872,555.75",632.00,632.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,473,685.11","954,347.21",633.00,633.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,463,066.10","949,022.85",634.00,634.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,207,395.47","1,158,339.78",635.00,635.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,498,957.88","861,674.64",636.00,636.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,399,581.09","984,022.12",637.00,637.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,500,983.79","935,353.37",638.00,638.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,349,389.49","1,045,840.10",639.00,639.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,439,944.15","887,738.13",640.00,640.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,496,935.35","863,838.54",641.00,641.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,329,246.46","1,036,850.39",642.00,642.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,498,038.45","1,172,179.29",643.00,643.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,557,701.44","1,015,805.17",644.00,644.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,641,514.40","1,028,529.09",645.00,645.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,626,776.87","1,033,022.73",646.00,646.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,634,029.93","1,173,368.54",647.00,647.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,667,926.19","1,143,424.93",648.00,648.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,668,341.98","971,140.66",649.00,649.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,608,829.76","1,022,055.61",650.00,650.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,674,276.91","994,224.57",651.00,651.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,640,395.72","1,131,794.68",652.00,652.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,585,157.04","894,154.13",653.00,653.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,635,036.07","1,039,381.22",654.00,654.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,550,768.79","1,138,770.56",655.00,655.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,630,652.80","1,001,933.85",656.00,656.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,599,190.63","1,018,206.62",657.00,657.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,580,842.60","1,149,428.83",658.00,658.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,620,501.16","1,226,228.05",659.00,659.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,693,156.25","1,084,934.07",660.00,660.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,577,094.68","990,823.69",661.00,661.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,603,972.11","904,509.59",662.00,662.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,728,249.25","1,026,208.08",663.00,663.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,689,604.11","1,348,451.85",664.00,664.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,494,853.95","1,376,108.50",665.00,665.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,629,669.07","1,558,990.22",666.00,666.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,634,781.44","1,568,067.63",667.00,667.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,624,294.75","1,371,280.07",668.00,668.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,503,200.96","1,303,404.53",669.00,669.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,584,978.06","1,320,368.93",670.00,670.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,412,430.23","884,123.47",671.00,671.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,438,260.04","956,277.26",672.00,672.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,462,532.77","917,405.37",673.00,673.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,454,016.35","897,691.11",674.00,674.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,423,756.83","991,396.09",675.00,675.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,486,887.86","999,231.60",676.00,676.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,333,922.95","895,624.20",677.00,677.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,417,729.98","1,157,828.35",678.00,678.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,457,571.41","893,062.45",679.00,679.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,510,715.01","1,008,797.00",680.00,680.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,246,567.75","1,002,381.43",681.00,681.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,478,624.66","967,618.57",682.00,682.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,496,679.21","1,030,287.55",683.00,683.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,315,377.76","946,219.37",684.00,684.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,551,091.87","955,062.30",685.00,685.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,622,930.77","1,097,339.14",686.00,686.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,798,153.73","1,499,357.18",687.00,687.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,752,242.12","1,488,810.93",688.00,688.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,783,065.70","1,478,916.70",689.00,689.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,708,614.84","1,557,214.09",690.00,690.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,800,117.72","1,365,445.52",691.00,691.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,790,914.73","1,620,514.91",692.00,692.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,877,889.03","1,510,988.29",693.00,693.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,873,074.37","1,408,575.61",694.00,694.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,744,739.69","1,535,864.73",695.00,695.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,833,443.32","1,320,666.06",696.00,696.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,715,101.38","996,221.49",697.00,697.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,667,110.04","1,257,321.05",698.00,698.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,525,937.27","1,234,368.39",699.00,699.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,591,603.52","968,463.76",700.00,700.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,735,964.86","1,152,264.57",701.00,701.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,727,262.74","1,293,269.21",702.00,702.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,718,037.90","1,087,659.10",703.00,703.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,488,956.02","1,187,042.10",704.00,704.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,663,204.46","1,215,751.77",705.00,705.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,767,608.67","1,192,147.58",706.00,706.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,699,654.44","1,000,850.33",707.00,707.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,594,210.26","1,038,427.87",708.00,708.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,646,229.56","1,429,032.52",709.00,709.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,626,765.20","1,324,820.67",710.00,710.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,614,484.52","1,507,577.28",711.00,711.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,628,839.07","1,475,349.32",712.00,712.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,468,875.28","1,340,741.02",713.00,713.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,660,494.63","1,354,474.66",714.00,714.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,502,222.51","1,365,713.55",715.00,715.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,560,901.46","1,282,003.40",716.00,716.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,608,539.74","1,373,534.74",717.00,717.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,556,640.30","1,403,196.39",718.00,718.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,625,089.40","1,474,648.64",719.00,719.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,555,786.80","1,296,900.72",720.00,720.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,635,354.34","1,338,267.68",721.00,721.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,645,512.08","1,485,954.08",722.00,722.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,314,058.39","964,148.89",723.00,723.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,421,973.70","1,057,869.46",724.00,724.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,327,033.09","904,105.77",725.00,725.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,414,253.33","1,033,662.03",726.00,726.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,388,935.82","931,200.45",727.00,727.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,341,208.94","953,079.66",728.00,728.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,501,368.72","1,052,144.25",729.00,729.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,319,088.37","963,278.64",730.00,730.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,526,154.33","985,521.31",731.00,731.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,521,361.00","882,595.06",732.00,732.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,445,363.13","992,305.59",733.00,733.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,500,026.54","1,040,596.29",734.00,734.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
